Lon1,Lat1,Lon2,Lat2,Frequency,Bearing,Distance
8.59144328,56.40590419,9.50462116,56.49808114,1,79,57.11
11.21334063,55.65521253,11.76838014,55.49068151,1,117,39.44
11.21334063,55.65521253,10.19922035,57.5422646,1,344,219.06
11.21334063,55.65521253,10.53161141,55.23721546,1,223,63.39
11.21334063,55.65521253,11.09581415,55.68344305,1,293,8.02
9.74794645,57.16692875,9.22969026,56.90156343,1,227,43.11
9.74794645,57.16692875,9.46249934,57.13223706,1,258,17.66
9.74794645,57.16692875,10.45413182,55.20170346,1,168,223.09
11.32404229,55.48889218,9.737277,55.892376,1,295,109.22
11.32404229,55.48889218,9.6720032,55.26493871,1,257,107.42
9.01276464,56.44164212,9.54910428,55.55465867,1,161,104.23
10.59139922,55.83257606,10.55570458,55.7971772,1,210,4.53
11.42615124,55.74366106,10.71589465,55.24233713,1,219,71.56
11.42615124,55.74366106,10.69075598,55.09205738,1,213,86.14
11.42615124,55.74366106,10.25663507,55.23168692,1,233,93.21
11.42615124,55.74366106,10.73776662,55.33799518,1,224,62.6
11.42615124,55.74366106,11.09581415,55.68344305,1,252,21.77
10.57176876,55.84903122,10.59139922,55.83257606,1,146,2.2
10.09226362,57.2849937,9.99781555,57.24808351,1,234,7.01
10.09226362,57.2849937,10.11557169,57.38471485,1,7,11.19
11.25718547,55.36278196,11.27076891,55.30099507,1,173,6.93
11.25718547,55.36278196,11.14267379,55.34701482,1,256,7.46
11.25718547,55.36278196,10.27863133,55.19336286,1,254,64.85
10.011324,56.82231318,9.93025628,56.86272585,1,312,6.68
10.011324,56.82231318,10.05761217,56.44301184,1,176,42.32
11.34728641,55.28568455,11.27076891,55.30099507,1,289,5.14
12.23538072,55.39970485,12.14493103,55.4144014,1,286,5.95
12.23538072,55.39970485,12.22929822,55.34819543,1,184,5.75
12.25061662,55.34147767,8.2861537,56.1439275,1,291,263.95
8.94704952,56.7403163,9.02754383,56.82667681,1,27,10.79
8.85730379,55.5490305,9.43240349,56.25517925,1,24,86.41
8.85730379,55.5490305,8.21743464,55.73561262,1,298,45.25
8.85730379,55.5490305,9.30436222,55.71874186,1,56,33.85
8.85730379,55.5490305,9.04102754,56.78036175,1,5,137.54
11.96429115,55.26538826,10.39599158,55.3017613,1,273,99.51
11.96429115,55.26538826,10.39005511,55.39681993,1,279,100.75
11.96429115,55.26538826,10.27863133,55.19336286,1,266,107.31
9.66958207,57.21084237,9.62246601,57.24730572,1,325,4.95
9.66958207,57.21084237,9.46249934,57.13223706,1,235,15.26
9.66958207,57.21084237,9.35531249,57.13535335,1,246,20.74
9.66958207,57.21084237,9.71390405,57.06848707,1,170,16.07
8.25410165,56.08699748,8.4446389,55.90317791,2,150,23.65
8.25410165,56.08699748,8.31181859,56.45083072,2,5,40.66
11.50911616,54.77425467,12.36839227,55.73155762,1,27,119.7
11.95792563,54.7421868,11.92352222,54.71117023,1,213,4.1
9.74948506,55.57076895,9.928916,56.040284,1,12,53.46
9.74948506,55.57076895,9.38258003,55.40809558,1,232,29.38
9.74948506,55.57076895,9.52098813,56.18420884,1,348,69.76
10.4368984,55.33173429,10.49370528,55.35536226,1,54,4.46
10.4368984,55.33173429,10.27863133,55.19336286,1,213,18.39
10.6586365,55.51612464,10.67239199,55.53421698,2,23,2.19
10.6586365,55.51612464,10.64791633,55.49989519,1,201,1.93
9.4886069,55.5670455,9.5906896,55.58348926,1,74,6.68
10.06132516,56.60052834,10.15333015,56.64244951,4,50,7.32
10.21339439,56.3006803,10.30400662,56.26357453,1,126,6.96
10.31436852,55.45333858,10.25423316,55.48575526,2,314,5.24
10.31436852,55.45333858,8.86783095,54.97934547,1,241,105.93
10.28463828,55.57287797,10.39005511,55.39681993,2,161,20.7
10.27390217,55.51951195,10.25423316,55.48575526,1,198,3.96
10.27390217,55.51951195,10.07977929,55.52595187,1,273,12.25
10.27390217,55.51951195,10.33576291,55.36858706,1,167,17.25
10.27390217,55.51951195,10.21582202,55.47335524,1,216,6.31
9.87184612,55.35964882,12.34315195,54.99164443,1,104,162.34
9.17347087,56.31082534,9.04102754,56.78036175,1,351,52.9
10.62175761,55.0641916,10.0522261,55.91537141,2,339,101.33
10.62175761,55.0641916,8.9961129,56.38726949,2,326,179.09
10.50212412,55.0702215,10.28306119,56.4446316,1,355,153.61
10.50212412,55.0702215,9.23259893,55.8468133,2,318,117.87
10.45547016,56.34646653,10.58634969,56.28539975,1,130,10.56
10.45470065,55.07412309,10.50212411,55.0702215,1,98,3.05
8.90740872,56.43289346,8.92271094,56.71482529,1,2,31.4
10.48172023,55.2383892,10.39599158,55.3017613,1,322,8.91
10.48172023,55.2383892,10.27863133,55.19336286,1,249,13.84
9.30973468,55.61507191,9.49149073,55.49190407,1,140,17.86
9.99749113,57.45913657,9.06787969,56.69700668,1,214,101.79
9.99749113,57.45913657,8.33953781,56.29960833,1,219,163.79
9.99749113,57.45913657,10.03387302,57.51267197,1,20,6.34
9.99749113,57.45913657,9.985303,57.462684,1,298,0.83
10.30975213,57.61903603,8.70673568,56.32170455,1,215,174.11
10.2503403,57.4626313,10.19597408,57.47425374,2,292,3.5
10.2503403,57.4626313,10.29659671,57.40928505,1,155,6.55
10.2503403,57.4626313,10.30975213,57.61903603,1,12,17.77
9.93214951,57.04020941,8.31181859,56.45083072,1,237,118.69
10.40685789,57.44038976,10.31384379,57.48321395,1,311,7.33
10.13688564,57.42516618,9.71411564,57.31273827,1,244,28.3
10.03387302,57.51267197,9.97477036,56.76993809,1,183,82.76
8.73114513,56.8682726,8.79464452,56.88904662,1,59,4.5
10.11557169,57.38471485,8.41956866,56.00107272,1,215,185.65
8.61827084,56.64422515,8.69072917,56.70084584,1,35,7.7
8.33953781,56.29960833,8.18988814,56.30624905,1,275,9.27
10.03168556,56.77982117,8.81115202,57.03933168,2,292,79.6
9.84559872,56.01132805,9.8614429,55.97300374,2,167,4.38
9.84559872,56.01132805,9.73267011,56.02420768,1,282,7.17
9.84559872,56.01132805,9.2939597,55.31614505,1,204,84.78
8.50628858,56.92882865,10.60926315,55.39837118,2,142,214.5
8.41671166,56.73685182,9.9843203,56.65025328,1,95,96.3
8.41671166,56.73685182,8.73269709,56.59971085,1,128,24.63
8.41671166,56.73685182,10.14753869,56.73736302,1,89,105.68
8.41671166,56.73685182,8.78632945,56.59122572,1,125,27.82
8.20005733,56.23337586,8.21425645,56.19854236,1,167,3.98
8.20005733,56.23337586,9.81893292,54.93037814,1,144,177.23
8.54350526,56.86406245,8.67173572,57.09775074,1,17,27.15
8.44661772,56.82524672,8.69180155,56.95889879,1,45,21.06
8.9961129,56.38726949,8.851376,56.214532,1,205,21.21
8.31670931,56.75720487,8.44876034,56.6647117,1,142,13.08
8.85868214,56.7945817,8.79587901,56.77994997,1,247,4.16
8.85868214,56.7945817,9.04102754,56.78036175,1,98,11.23
9.57397269,55.67828641,9.25829724,56.85728982,1,352,132.69
8.91838142,55.51450068,9.14255855,55.47592324,1,107,14.77
8.91838142,55.51450068,9.41753563,55.50882021,1,91,31.47
9.96556941,57.17978982,9.01522913,57.08607898,2,260,58.35
10.01192636,57.15092785,10.28792117,57.15748006,1,87,16.68
9.86580873,56.93137827,9.74889991,56.8216214,2,210,14.14
10.11185967,56.88367465,10.12153428,56.91024466,1,11,3.02
10.11185967,56.88367465,10.21956972,56.97030321,1,34,11.65
10.11185967,56.88367465,11.96261,54.85134574,1,152,254.04
10.06299816,56.8684854,10.01075277,56.88382407,1,298,3.61
10.06299816,56.8684854,10.21956972,56.97030321,1,40,14.8
9.95432161,56.89635166,10.63392429,55.32203026,1,166,180.25
10.14753869,56.73736302,10.19194129,56.76065659,1,46,3.75
9.6928785,56.18970837,9.68866011,56.1539,1,184,3.99
9.74560465,56.6547422,9.85316849,56.58423344,1,140,10.25
9.75047632,56.7553991,11.399946,55.739917,1,137,152.26
9.75047632,56.7553991,11.42615124,55.74366106,1,137,153.04
9.86775161,55.92840987,15.110854,55.109878,1,103,342.66
9.86775161,55.92840987,11.5228518,55.7107697,1,102,106.3
9.34811902,56.93022611,9.31460459,56.96004173,1,328,3.89
9.4181296,56.80367274,9.33453634,56.97674443,1,345,19.93
9.3584361,56.83405309,9.69765191,55.94268118,1,168,101.4
9.23898132,56.9372919,9.3584361,56.83405309,1,148,13.6
9.06787969,56.69700668,12.08563216,54.84845785,2,136,279.32
9.77414217,56.10741748,9.94012695,56.1357368,2,73,10.77
9.96726663,56.19891774,10.64140852,55.86326329,1,131,56.16
9.96726663,56.19891774,9.99651253,56.09972201,1,171,11.19
8.93061343,56.56627032,8.91775704,56.58922585,1,343,2.67
8.93061343,56.56627032,8.85177166,56.57478117,1,281,4.93
8.93061343,56.56627032,8.78632945,56.59122572,1,287,9.27
9.01342881,56.66903046,9.06787969,56.69700668,2,47,4.56
9.01342881,56.66903046,9.02754383,56.82667681,1,3,17.57
9.01342881,56.66903046,9.3590821,55.35439508,1,171,147.92
9.01266703,56.63561907,9.04102754,56.78036175,1,6,16.21
9.12831637,56.70268186,9.06787969,56.69700668,1,260,3.75
8.98817125,56.76991976,9.08061225,56.64924931,1,157,14.57
8.98817125,56.76991976,9.06787969,56.69700668,2,149,9.46
8.86226781,56.65591926,8.810434,56.6441,1,248,3.43
8.83559808,56.59611606,8.97059326,56.52697157,1,133,11.31
8.64674475,55.42798863,8.9892034,55.50158803,1,69,23.11
8.64674475,55.42798863,8.71941953,55.436327,2,79,4.68
9.2370254,56.56851646,9.13191071,56.58161849,1,283,6.61
9.2370254,56.56851646,9.21746784,56.59746309,1,340,3.44
9.62310297,56.48222481,9.7035367,56.49249568,1,77,5.07
9.62310297,56.48222481,9.66189836,56.59530828,1,11,12.81
9.32137834,55.77096642,9.30436222,55.71874186,2,190,5.91
9.32137834,55.77096642,9.373212,55.885195,1,14,13.12
9.30375303,56.50826702,8.66720039,56.77254886,1,307,48.82
9.54037982,56.45510207,9.58719864,56.45039719,1,100,2.93
9.49686839,56.41942697,9.82875862,56.45296348,1,80,20.76
8.2237962,56.56018322,8.67173572,57.09775074,1,24,65.77
9.38319082,55.70244629,9.30436222,55.71874186,1,290,5.27
9.56111779,55.88758037,9.94012695,56.1357368,2,40,36.32
9.56111779,55.88758037,9.85700048,55.37125621,1,162,60.41
8.68281929,55.29186965,8.71941953,55.436327,1,8,16.25
10.14363148,56.67328465,10.14753869,56.73736302,1,2,7.14
10.22120378,56.63603356,10.18655208,56.57922546,1,199,6.67
9.90038732,56.59671241,9.8612621,56.62941439,1,327,4.36
10.17381332,56.50485268,9.53091668,55.4024646,1,198,129.09
10.17381332,56.50485268,10.20747169,56.52201467,1,47,2.81
10.17381332,56.50485268,10.33760845,56.50255801,1,91,10.07
10.17381332,56.50485268,10.03578012,56.53842593,1,294,9.26
10.47929094,56.38581059,10.14753869,56.73736302,1,333,44.11
10.21821006,56.38544454,9.3617377,56.71405477,1,305,64.03
10.8669955,56.46153854,14.92711625,55.06815377,1,120,297.78
10.48586139,56.2136924,8.90403439,56.69059165,1,299,110.85
10.21049352,56.26873003,12.12336702,55.49732762,1,125,147.09
10.16351111,56.06922865,9.00383831,57.02701394,1,327,128.18
10.07181907,56.06807347,9.50899595,57.09430845,1,343,119.34
9.8356371,56.07811135,9.54388431,56.3380454,1,328,34.11
9.8356371,56.07811135,9.85556339,56.25716427,1,4,19.97
9.5470055,56.16936133,9.61833913,56.27388691,1,21,12.45
9.5470055,56.16936133,9.52098813,56.18420884,1,316,2.31
9.5470055,56.16936133,9.6856841,56.24978537,1,44,12.4
8.75963174,55.85061708,8.20005733,56.23337586,1,321,55.01
9.73267011,56.02420768,9.8356371,56.07811135,1,47,8.77
9.73267011,56.02420768,9.81101498,56.1519176,1,19,15.03
9.54806367,56.09436861,9.68866011,56.1539,1,53,10.96
9.292717,55.984939,10.44558868,56.48294543,1,52,90.34
9.24202741,55.77058218,8.89755494,55.97740889,1,317,31.51
9.12705174,55.9459115,8.73972427,56.17590402,1,317,35.14
9.12705174,55.9459115,10.02795254,55.26334949,1,143,94.78
9.12705174,55.9459115,10.27863133,55.19336286,1,139,110.77
9.12743054,55.13081541,9.01459535,55.45706344,1,349,37.01
8.64201964,56.43840428,8.58734506,56.4491865,1,290,3.57
8.17656268,56.27879324,8.31181859,56.45083072,2,24,20.89
9.05689351,55.36810054,8.80624546,55.11730256,1,210,32.13
9.05689351,55.36810054,9.14370589,55.30843464,1,140,8.62
8.73972427,56.17590402,8.31181859,56.45083072,1,319,40.43
8.2861537,56.1439275,8.31251275,56.05118957,1,171,10.45
8.31799745,56.11248916,8.31251275,56.05118957,1,183,6.83
8.41956866,56.00107272,8.31251275,56.05118957,2,310,8.69
8.35700288,55.79599626,8.21743464,55.73561262,2,233,11.03
8.54334446,55.54116407,8.77858359,55.33618399,1,147,27.23
8.70681512,55.39688553,8.73244274,55.36384026,1,156,4.02
9.050939,55.28936841,8.98339194,55.31702773,1,306,5.27
9.35986674,55.11536159,9.21313241,55.07592424,1,245,10.33
8.40385203,56.80774672,8.31670931,56.75720487,1,223,7.74
8.48301381,55.6233681,15.01626112,55.14016747,1,95,416.5
9.5765261,55.38319879,9.38258003,55.40809558,1,283,12.57
9.49068388,55.66364171,9.5906896,55.58348926,1,145,10.91
9.434681,56.28463,9.04102754,56.78036175,1,336,60.24
9.309111,55.694809,8.85177166,56.57478117,2,344,101.98
9.14370589,55.30843464,9.17997552,55.2711306,1,151,4.75
11.80345323,55.7680577,11.825752,55.803826,1,19,4.22
8.21046211,56.48868136,8.31181859,56.45083072,2,124,7.52
11.93363804,54.87209201,10.60926315,55.39837118,2,305,102.64
8.78636022,55.0094511,8.4446389,55.90317791,2,348,101.8
