Lon1,Lat1,Lon2,Lat2,Frequency,Bearing,Distance
9.90560469,56.08546193,10.3149813,56.40971311,1,35,44.09
12.55338778,55.68488326,12.49697944,55.87703196,1,351,21.68
12.55338778,55.68488326,11.61967591,55.38041327,1,240,67.89
12.55338778,55.68488326,12.27361833,55.73497767,1,288,18.41
12.55338778,55.68488326,11.99387683,55.83905468,2,296,39.02
8.24156208,56.26451832,8.64328374,56.69959605,1,27,54.36
8.24156208,56.26451832,8.86226781,56.65591926,1,41,57.93
9.88182547,56.11098135,9.73267011,56.02420768,1,224,13.39
9.88182547,56.11098135,9.77414217,56.10741748,1,267,6.7
8.7024578,56.20224399,9.14028051,56.62178612,1,30,53.93
8.80624546,55.11730256,9.35986674,55.11536159,1,90,35.25
10.11913347,56.53164726,10.17376224,56.5442071,2,67,3.63
10.11913347,56.53164726,10.22994745,56.60811234,1,39,10.89
9.68866011,56.1539,9.89612654,56.18245407,1,76,13.25
8.46526917,56.51842152,9.97517409,56.69650549,1,77,94.61
8.46526917,56.51842152,8.63457101,56.55206082,1,70,11.05
9.66542509,55.59473397,9.65802838,55.60220511,1,331,0.95
9.61833913,56.27388691,9.78978849,56.3168746,1,66,11.62
10.52468885,55.17876846,10.52600958,55.13564886,1,179,4.8
10.52468885,55.17876846,10.6878531,55.21758178,1,67,11.23
10.52468885,55.17876846,9.32170212,55.51180511,1,296,84.69
9.97477036,56.76993809,9.9260865,56.73172154,1,215,5.19
9.97477036,56.76993809,9.58869625,57.06335248,2,324,40.21
9.97477036,56.76993809,9.93104,56.730647,1,211,5.12
12.17453892,55.98000388,12.03010001,55.9865672,1,275,9.02
9.82537421,56.2802359,11.4397201,55.80248958,1,117,113.6
10.53161141,55.23721546,10.25663507,55.23168692,1,268,17.47
10.31667047,56.31261766,10.16468114,56.36638954,1,303,11.13
10.31667047,56.31261766,10.12774216,56.3615738,1,295,12.87
10.31667047,56.31261766,10.21049352,56.26873003,1,233,8.18
8.59144328,56.40590419,8.58734506,56.4491865,2,357,4.82
9.74794645,57.16692875,9.58869625,57.06335248,3,220,15.02
9.74794645,57.16692875,8.79587901,56.77994997,1,234,72.06
9.74794645,57.16692875,9.71390405,57.06848707,1,191,11.15
9.74794645,57.16692875,9.59358865,56.75149212,1,192,47.19
9.74794645,57.16692875,10.74650728,55.17597852,1,164,230.1
9.90012939,55.27057781,10.40267651,54.97718574,1,135,45.72
11.22814319,55.53878322,11.4397201,55.80248958,1,24,32.22
11.22814319,55.53878322,12.4059052,55.34111995,1,106,77.56
9.01276464,56.44164212,10.1191493,55.26116322,1,152,148.48
9.01276464,56.44164212,10.02795254,55.26334949,1,154,145.7
9.52005422,56.21760026,12.05718997,55.04785158,3,128,205.83
11.25718547,55.36278196,11.27076891,55.30099507,2,173,6.93
10.011324,56.82231318,9.97517409,56.69650549,1,189,14.18
11.34302361,55.32077729,12.04114425,54.9274551,1,134,62.38
12.25061662,55.34147767,12.28929689,55.27332722,1,162,7.97
12.23240203,55.28386322,12.28249014,55.38327539,1,16,11.51
12.23240203,55.28386322,10.56705931,56.37457766,1,320,159.94
12.23240203,55.28386322,9.53782541,55.52738298,1,280,172.44
12.23240203,55.28386322,8.85730379,55.5490305,1,279,215.27
8.94704952,56.7403163,9.02754383,56.82667681,1,27,10.79
8.94704952,56.7403163,12.34943384,55.61383749,1,119,245.26
8.94704952,56.7403163,8.87939153,56.60067623,1,195,16.09
11.96429115,55.26538826,10.39599158,55.3017613,1,273,99.51
11.96429115,55.26538826,10.69292709,54.83078735,1,240,94.41
9.74889991,56.8216214,9.81387091,56.77518886,1,142,6.51
9.28273477,56.72716896,9.26398226,56.70269291,2,203,2.96
8.25410165,56.08699748,8.77525835,56.43441356,1,40,50.34
11.03269913,54.77381812,12.28249014,55.38327539,1,49,104.62
11.03269913,54.77381812,12.4383224,55.28009782,1,57,105.92
11.95792563,54.7421868,11.90379063,54.63389441,1,196,12.55
11.95792563,54.7421868,10.49370528,55.35536226,1,307,115.66
10.21339439,56.3006803,10.30400662,56.26357453,1,126,6.96
10.21339439,56.3006803,10.0494,56.348464,1,298,11.44
9.17347087,56.31082534,10.3149813,56.40971311,1,81,71.25
10.62175761,55.0641916,10.71351398,55.10606529,1,51,7.48
10.45547016,56.34646653,10.12774216,56.3615738,2,275,20.28
10.45470065,55.07412309,10.50212411,55.0702215,1,98,3.05
10.43171693,55.10334366,9.73981585,56.22900602,1,341,132.62
10.33760845,56.50255801,10.34401837,56.46651203,1,174,4.03
10.68098765,56.44202313,10.64962174,56.40887366,1,208,4.16
10.68098765,56.44202313,10.625367,56.392458,1,212,6.49
10.51428349,54.85569982,10.69292709,54.83078735,1,104,11.78
9.94420384,57.27277164,10.50362009,57.45082532,1,59,39
9.50899595,57.09430845,9.29617367,57.09917817,1,272,12.88
9.50899595,57.09430845,9.35531249,57.13535335,1,296,10.35
8.73479715,57.01500974,8.7957105,56.96737651,1,145,6.46
8.7957105,56.96737651,10.93322495,55.15280828,1,146,241.74
8.7957105,56.96737651,10.30657345,56.99519175,1,87,91.7
8.85868214,56.7945817,8.75837319,56.71836133,1,216,10.46
8.85868214,56.7945817,8.79464452,56.88904662,1,340,11.22
8.75522903,56.83259379,8.65357844,56.84985354,1,287,6.48
10.01192636,57.15092785,9.95603185,57.16277574,1,291,3.62
9.89612654,56.18245407,9.91034966,56.15511621,1,164,3.17
9.6928785,56.18970837,9.68866011,56.1539,1,184,3.99
9.6928785,56.18970837,9.774742,56.17719,1,105,5.26
10.05190161,55.98017822,10.00654332,55.96649473,1,242,3.21
10.26879621,56.35776556,10.19824035,56.41384351,1,325,7.61
9.06787969,56.69700668,9.26398226,56.70269291,2,87,12
9.77414217,56.10741748,9.73159609,56.11245692,1,282,2.7
10.18870215,56.33456056,10.12774216,56.3615738,2,309,4.81
9.02754383,56.82667681,10.35100168,56.36874798,1,122,95.79
9.21746784,56.59746309,10.11196406,56.55608744,1,94,55.04
9.17162542,56.48666115,9.13918171,56.5046702,1,315,2.83
9.62310297,56.48222481,9.58719864,56.45039719,1,212,4.17
9.62310297,56.48222481,9.19668307,56.44299631,1,261,26.59
9.49686839,56.41942697,9.67710435,56.39629242,1,103,11.4
9.49686839,56.41942697,9.75427647,56.4540764,1,76,16.3
9.49686839,56.41942697,12.25534738,55.32953687,1,124,210.68
9.54881698,56.239884,9.66364638,56.22223224,1,105,7.37
