Lon1,Lat1,Lon2,Lat2,Frequency,Bearing,Distance
9.07696481,54.9699841,9.19196978,55.87934678,1,4,101.49
8.7024578,56.20224399,8.67061542,56.81603075,1,358,68.35
8.7024578,56.20224399,8.72348027,56.8021533,1,1,66.79
9.17733486,55.80010134,9.23259893,55.8468133,1,34,6.24
9.29617367,57.09917817,9.35531249,57.13535335,1,42,5.38
9.31819277,55.02032089,9.59039032,54.91496995,1,124,20.98
9.31819277,55.02032089,9.19196978,55.87934678,1,355,95.96
9.68121288,56.96651518,9.61424246,56.94766364,1,243,4.57
9.68121288,56.96651518,9.74794645,57.16692875,1,10,22.67
9.99781555,57.24808351,10.012321,57.213567,1,167,3.94
10.11913347,56.53164726,9.81387091,56.77518886,1,326,32.92
12.17453892,55.98000388,12.10579292,56.04808126,1,331,8.7
12.26920402,55.6084158,12.09419004,55.65997809,1,298,12.41
10.31667047,56.31261766,10.27546082,56.41047644,1,347,11.19
10.31667047,56.31261766,9.73159609,56.11245692,1,239,42.52
11.21334063,55.65521253,9.70370454,55.63840667,1,269,94.85
11.21334063,55.65521253,10.1928376,57.58773669,1,344,224.01
9.74794645,57.16692875,9.96556941,57.17978982,3,84,13.21
9.74794645,57.16692875,10.56795957,55.32034324,1,166,211.72
10.59139922,55.83257606,10.55570458,55.7971772,1,210,4.53
8.72348027,56.8021533,8.67061542,56.81603075,1,296,3.57
10.57176876,55.84903122,10.55290497,55.96474501,1,355,12.93
10.57176876,55.84903122,10.43464686,55.95250277,2,323,14.35
10.25423316,55.48575526,9.74794645,57.16692875,2,351,189.74
11.96429115,55.26538826,10.39599158,55.3017613,1,273,99.51
11.96429115,55.26538826,10.39005511,55.39681993,1,279,100.75
11.75351597,55.17756856,9.80011611,55.46035275,1,285,127.67
12.44955107,54.99609429,12.48500029,54.98462945,1,119,2.6
11.95792563,54.7421868,11.92352222,54.71117023,2,213,4.1
10.6586365,55.51612464,10.68597858,55.4965815,1,142,2.78
10.31436852,55.45333858,9.85419987,57.45078351,1,353,224.15
9.37836463,56.45780394,9.48690535,56.43894474,1,107,7
9.87184612,55.35964882,12.44955107,54.99609429,1,103,168.77
10.68098765,56.44202313,8.95987524,55.15214579,1,218,179.48
9.99749113,57.45913657,9.85419987,57.45078351,1,264,8.63
9.99749113,57.45913657,9.9857954,57.55960816,1,356,11.21
9.99749113,57.45913657,10.00262436,57.36224501,1,178,10.79
9.99749113,57.45913657,9.95603185,57.16277574,1,184,33.08
9.99749113,57.45913657,8.89755494,55.97740889,1,203,178.1
10.30975213,57.61903603,8.53756484,55.79289029,1,209,230.31
10.40685789,57.44038976,10.31384379,57.48321395,1,311,7.33
10.13688564,57.42516618,10.4799494,57.47709661,4,74,21.34
8.73114513,56.8682726,8.79464452,56.88904662,1,59,4.5
10.28792117,57.15748006,9.69964954,57.27219689,1,290,37.69
8.73244274,55.36384026,8.8262537,55.31156766,1,134,8.31
9.69964954,57.27219689,9.74794645,57.16692875,1,166,12.07
8.33953781,56.29960833,8.18988814,56.30624905,1,275,9.27
9.84559872,56.01132805,9.63943757,56.02137479,1,275,12.88
8.61685218,56.99574905,8.24072529,56.77887529,1,224,33.26
8.61685218,56.99574905,8.451104,56.86868,1,216,17.36
8.7957105,56.96737651,10.30657345,56.99519175,1,87,91.7
8.31670931,56.75720487,8.17369803,56.62066705,1,210,17.53
8.71886485,56.78872115,8.67061542,56.81603075,1,316,4.23
9.34359,56.62822779,9.14028051,56.62178612,1,267,12.47
8.91838142,55.51450068,9.11742998,55.5219207,1,86,12.57
9.96556941,57.17978982,10.012321,57.213567,1,37,4.7
10.01192636,57.15092785,10.012321,57.213567,1,0,6.97
10.30657345,56.99519175,9.333894,56.286321,1,217,98.85
10.30657345,56.99519175,10.181108,57.012936,1,285,7.86
10.30657345,56.99519175,10.20254944,57.06995981,1,323,10.44
9.6928785,56.18970837,9.78611904,56.16882659,1,112,6.23
9.6928785,56.18970837,9.3850688,55.24483895,1,191,106.94
9.75047632,56.7553991,9.53743676,56.96224749,1,331,26.43
9.86775161,55.92840987,9.85419987,57.45078351,1,360,169.47
9.34811902,56.93022611,9.74794645,57.16692875,1,42,35.78
9.4181296,56.80367274,9.33453634,56.97674443,1,345,19.93
9.21998851,56.79001184,8.17369803,56.62066705,1,254,66.66
9.96726663,56.19891774,11.41900123,54.94677054,1,146,166.65
8.91959964,56.64164,9.054866,56.745348,1,36,14.2
9.14028051,56.62178612,9.08690669,56.51416017,3,195,12.42
9.3617377,56.71405477,9.28273477,56.72716896,1,287,5.04
9.62310297,56.48222481,9.30317806,56.47897071,1,269,19.67
9.49686839,56.41942697,9.75427647,56.4540764,1,76,16.3
9.67798469,56.42303473,8.77525835,56.43441356,1,272,55.58
9.56111779,55.88758037,9.94012695,56.1357368,1,40,36.32
9.56111779,55.88758037,9.96726663,56.19891774,1,36,42.88
9.27989612,56.14515128,9.05474062,56.1479359,1,271,13.97
9.85316849,56.58423344,9.61130651,56.51098866,1,241,16.93
9.85316849,56.58423344,9.55676757,56.55599601,2,260,18.45
10.02530132,56.41896103,9.95341354,56.40107065,1,246,4.85
10.81506089,56.36394809,10.15055444,55.97882035,1,224,59.45
9.65366138,55.88982838,9.66768366,55.97080928,1,6,9.06
9.65366138,55.88982838,9.76258507,55.85186739,1,122,8.01
9.65366138,55.88982838,9.76072121,55.80959324,1,143,11.16
9.05474062,56.1479359,10.39005511,55.39681993,1,134,118.24
8.18988814,56.30624905,8.17656268,56.27879324,2,195,3.17
9.05689351,55.36810054,8.17656268,56.27879324,1,332,115.36
8.75298581,55.70464667,8.960381,55.211422,1,166,56.44
8.75298581,55.70464667,8.63217387,55.46388899,1,196,27.86
10.5231,56.346871,9.01802188,56.20596981,1,261,94.33
9.366617,56.165818,9.47110478,56.1483529,1,107,6.76
11.80345323,55.7680577,9.69964954,57.27219689,1,323,211.46
14.70621665,55.10155898,10.39005511,55.39681993,2,279,275.79
14.70621665,55.10155898,10.21226731,55.29239209,1,276,286.27
8.65614946,56.27433361,9.19196978,55.87934678,1,143,55.15
