Lon1,Lat1,Lon2,Lat2,Frequency,Bearing,Distance,StoryIDs,PlacePairs
9.27023832,56.73474316,9.26398226,56.70269291,1,186,3.59,27535,5178=>45
9.27023832,56.73474316,9.3617377,56.71405477,1,112,6.04,22295,316=>3025
8.61827084,56.64422515,8.73269709,56.59971085,1,125,8.58,27214,2549=>603
8.61827084,56.64422515,8.56931314,56.61326781,1,221,4.57,27280,2549=>2544
9.94517372,57.35331082,10.03168556,56.77982117,1,175,64.05,27520,4983=>1192
9.62246601,57.24730572,9.71390405,57.06848707,1,164,20.66,22533,5005=>2384
9.62246601,57.24730572,9.66958207,57.21084237,1,145,4.95,22261,5005=>2375
9.62246601,57.24730572,9.46249934,57.13223706,1,217,16.04,22319,5004=>2396
8.33953781,56.29960833,8.21425645,56.19854236,1,215,13.66,27941,4114=>4140
8.33953781,56.29960833,8.37239889,55.96320278,1,177,37.5,27940,6496=>4166
9.50899595,57.09430845,9.71390405,57.06848707,1,103,12.72,22397,5012=>2384
9.50899595,57.09430845,9.16677663,57.09680291,1,271,20.7,22424,5013=>2436
9.84559872,56.01132805,9.73267011,56.02420768,2,282,7.17,"22399 22399","1164=>797 1164=>3658"
8.9961129,56.38726949,10.58634969,56.28539975,1,96,98.78,28740,382=>3438
8.42041859,56.75621175,8.67308198,57.02164637,1,27,33.3,22564,5052=>2459
8.73672367,56.81203718,8.61683725,56.78871906,1,251,7.75,22335,5060=>2561
8.91838142,55.51450068,8.14158228,56.47814353,1,336,117.67,27513,5943=>4010
10.23962838,56.35171729,9.64459583,56.98237689,1,333,79.08,22465,5443=>2610
10.01192636,57.15092785,10.28792117,57.15748006,1,87,16.68,27226,5092=>242
10.01192636,57.15092785,8.92627143,55.75784153,1,204,168.84,27001,5091=>366
10.01192636,57.15092785,9.95603185,57.16277574,1,291,3.62,28749,5095=>2637
10.01192636,57.15092785,10.67239199,55.53421698,1,167,184.52,27001,5091=>4594
8.56476803,55.66314101,8.53207921,55.72494883,1,343,7.18,22372,5908=>516
8.56476803,55.66314101,8.60490123,55.71878903,3,22,6.69,"22279 22381 22651","5908=>1187 5908=>1187 5908=>1187"
8.56476803,55.66314101,8.75298581,55.70464667,1,69,12.68,22379,5908=>4257
8.56476803,55.66314101,8.73672367,56.81203718,1,5,128.34,22640,5908=>2550
8.56476803,55.66314101,8.61786553,55.80774922,1,12,16.44,22665,5908=>4255
8.56476803,55.66314101,8.53756484,55.79289029,1,353,14.54,22441,5907=>4197
9.89612654,56.18245407,9.68866011,56.1539,1,256,13.25,22387,5527=>1059
10.03894551,56.84529275,10.14753869,56.73736302,1,151,13.72,27096,5132=>1321
10.03894551,56.84529275,10.01075277,56.88382407,1,338,4.62,27529,5132=>2739
9.75047632,56.7553991,9.02754383,56.82667681,1,280,44.78,27279,5157=>2963
