Lon1,Lat1,Lon2,Lat2,Frequency,Bearing,Distance,StoryIDs,PlacePairs
8.80624546,55.11730256,9.73346415,56.33971874,1,23,147.97,362,6004=>4419
8.80624546,55.11730256,11.42292399,55.42422104,1,77,169.41,466,6004=>1638
8.80624546,55.11730256,8.81679207,55.06013901,1,174,6.4,490,6004=>1155
8.80624546,55.11730256,9.36239271,55.19519696,1,76,36.42,583,6004=>1295
8.80624546,55.11730256,8.80163831,54.94261759,1,181,19.45,724,6004=>4447
8.80624546,55.11730256,8.21743464,55.73561262,1,332,78.24,999,6004=>4226
8.80624546,55.11730256,8.86783095,54.97934547,1,166,15.85,1343,6004=>4480
8.80624546,55.11730256,8.76125305,55.1559085,1,326,5.16,14259,6004=>1053
9.17733486,55.80010134,9.7076326,56.07812985,6,47,45.29,"482 691 700 944 994 1377","5695=>979 5695=>3652 5695=>3650 5695=>979 5695=>3648 5695=>979"
9.17733486,55.80010134,10.27546082,56.41047644,1,45,96.25,1377,5695=>3379
9.17733486,55.80010134,9.81387091,56.77518886,1,20,115.45,1049,5692=>967
9.17733486,55.80010134,9.24202741,55.77058218,1,129,5.21,1281,5693=>3866
9.17733486,55.80010134,10.50212411,55.0702215,1,134,116.62,14592,5691=>2032
11.79638975,55.6060789,14.80962319,55.16979401,2,103,196.6,"136 555","4714=>1782 4714=>1783"
11.79638975,55.6060789,14.70850073,55.18216171,1,103,190.04,256,4714=>412
11.79638975,55.6060789,10.16468114,56.36638954,1,310,132.23,400,4714=>3329
11.79638975,55.6060789,11.77046667,55.6131776,3,296,1.81,"461 824 824","4714=>1472 4714=>1471 4714=>1473"
11.79638975,55.6060789,11.70788416,55.55549406,1,225,7.92,935,4714=>1479
9.29617367,57.09917817,9.4850338,57.07415465,2,104,11.76,"421 524","5019=>62 5018=>62"
9.29617367,57.09917817,9.25655365,56.99777043,2,192,11.54,"633 632","5019=>15 5018=>15"
9.29617367,57.09917817,9.35531249,57.13535335,2,42,5.38,"92 92","5019=>2427 5019=>2431"
9.31819277,55.02032089,10.81506089,56.36394809,1,32,176.6,1081,6022=>3428
9.31819277,55.02032089,9.72628521,54.91338897,2,114,28.67,"332 673","6022=>4528 6022=>4528"
9.31819277,55.02032089,9.8414759,54.96362819,2,100,34.01,"491 772","6022=>39 6022=>39"
9.31819277,55.02032089,10.70613926,55.15077443,1,80,89.61,880,6022=>2122
9.68121288,56.96651518,8.52353886,56.89543114,1,264,70.76,480,2721=>2493
9.68121288,56.96651518,9.44016686,56.95550351,1,265,14.68,1006,2721=>2876
9.68121288,56.96651518,9.61424246,56.94766364,5,243,4.57,"100 250 554 554 1328","2721=>2714 2721=>2714 2721=>2709 2721=>2712 2721=>2714"
