0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.50076802623244 -0.50076802623244 0.55804015225017 0.55804015225017 0.55804015225017 0.55804015225017 0.55804015225017 0.55804015225017 0.5008904717188 0.5008904717188 0.5008904717188 0.5008904717188 0.5008904717188 0.5008904717188 0.5008904717188 0.5008904717188 0.5008904717188 0.5008904717188 0.015139395169245 0.015139395169245 0.015139395169245 0.015139395169245 0.015139395169245 0.75274216166523 0.75274216166523 0.75274216166523 -0.65125465114492 0.91752112963884 0.91752112963884 0.91752112963884 0.79361313965528 -0.62601197565679 0.4144476641475 0.0195452189152 1.1376705372368 1.0804598985284 1.0804598985284 0.97550358467771 1.2038484637462 -0.60542668265745 -0.29548684773124 -0.4372812916848 -0.045245305719877 0.13861843099664 0.45847808653939 0.60328169808506 -0.76771035902809 -1.3029924231701 -0.72080569445089 -0.46756906837494 -1.2572176219116
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.39124286110955 0.39124286110955 0.39074392122927 0.39074392122927 0.39074392122927 0.39074392122927 0.39074392122927 0.39074392122927 -0.64111056792172 -0.64111056792172 -0.64111056792172 -0.64111056792172 -0.64111056792172 -0.64111056792172 -0.64111056792172 -0.64111056792172 -0.64111056792172 -0.64111056792172 -0.86733536835898 -0.86733536835898 -0.86733536835898 -0.86733536835898 -0.86733536835898 0.47036550671458 0.47036550671458 0.47036550671458 -0.67439393325767 0.19502513657563 0.19502513657563 0.19502513657563 -0.6426552490266 0.8307459505677 -0.97637751009202 1.1197448417166 6.9662229095562E-17 -0.45862801684971 -0.45862801684971 0.65798547607543 7.3714458389264E-17 1.0486297746206 1.1851330149911 1.2014204748539 1.2956560344574 -1.3188662725746 1.3315170461037 1.2937417765602 -1.3297133473336 0.84617317348547 1.4146608283573 1.8753171045493 2.011968770864
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
