0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.36294386807289 0.2733812741656 -0.12968367978697 -0.12968367978697 -0.49673490222042 0.13395750295745 -0.33374600839662 -0.33374600839662 -0.43509257895344 0.55991240721765 -0.32804910100642 -0.58798963967983 0.40447858793403 -0.62645625041604 -0.67173766273652 0.48898878723296 0.73663648950869 0.44466157949971 0.79368197252479 0 0.80817127492067 -0.65290225755046 -0.86491176266098 0.76632383489028 0.66150561684008 -0.93088323063986 -0.45548797207615 0.1000471396533 -0.96339970378672 -0.61306926418983 0.036051928502324 0.63050005152971 -0.23593543379212 -0.073216786356667 0.26168867326589 -0.96574316161132 -0.2831795066615 -0.2831795066615 -0.2831795066615 -1.0943646065904 1.0966573522019 -1.1056922980722 -0.096882195073152 1.1147623946976 1.1147623946976 1.1147623946976 -1.1450219871546 0.67729809521687 -0.69621085362594 -0.69621085362594 1.1761804519979 -1.074607588876 -0.72858904539328 -0.6218909580469 -1.2467630409489 -1.2467630409489 -1.2936073072486 -0.33633723815342 1.0958264097272 1.2777036776797 1.2777036776797 1.2777036776797 1.2777036776797 0.23537168638584 -0.68944638561128 -0.39829077294143 -0.84855276630325 -0.10599953096465 -1.0572160265961 1.0395883002461 1.002842415159 -1.4811680700513 -1.3959768850597 0.95941528571922 1.048088255499 -1.6485208692895 0.42374724857726 -1.2324294392883 -1.7532118604043 0.031845605742109 -0.064031450890436 1.9596799766968 -1.9503386182332 -1.9767362228625 -0.17275054699871 -1.2006069330403 -1.9951287193258 -1.9785817839938 0.13996101093315 -0.38717819917901 -0.96807629953615 1.4910219447877 -2.0343256207713 -0.75503487698221 1.2424177667172 2.17020981742 -0.87940445310196 -1.3877108534374 -0.35638256821068 -0.35638256821068 -1.3993572797899 0.56265272400989 -0.64782149326593 -0.28645861328237 -1.1452719692053 -2.4105309434109 -2.4105309434109 -2.4433173629099
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.20118307124208 -0.34991207426655 -0.48398608187747 -0.48398608187747 0.24227379969098 -0.58023369223955 -0.51392378514293 -0.51392378514293 0.4505515548116 0.33642931560201 -0.56819771032041 -0.29959568545593 0.53676121557418 -0.27891629277605 0.20537081338988 0.54307706671207 -0.29762046066865 0.65923790196349 -0.24265293032146 0.84323277809801 -0.24708275461681 0.56755927357889 0.23175240832919 -0.47885227806056 -0.6388085486543 -0.097839770078044 0.82172205357712 0.95188494926396 0.084286552525571 0.81357039233775 -1.0323921559301 -0.8367018284139 1.0219486393593 1.0470488260757 -1.0495759412571 0.51349474759132 -1.056840306523 -1.056840306523 -1.056840306523 -0.057353218757364 0.076685752433891 0.096735541429246 1.1073685568925 0.11716624899763 0.11716624899763 0.11716624899763 0.019986433130021 0.93222085302606 0.92390300806023 0.92390300806023 0.29325472307983 -0.59566471327381 -1.0028167895327 -1.0771467361049 -0.21983796266942 -0.21983796266942 -0.022579999539642 1.2552276612659 -0.73914424634185 0.3663756339417 0.3663756339417 0.3663756339417 0.3663756339417 1.3348591658528 1.243794204342 -1.3890049944045 1.2580312110447 -1.5158639156935 -1.0947792437654 1.1545797765233 1.1951410510716 0.53910108944418 -0.83878753530513 1.3205218534876 -1.3908600920611 -0.56763125638067 -1.6995573852319 -1.2762180439909 -0.50272541122856 1.8244335310737 1.8336208457711 0.10270247568412 -0.3089032904922 -0.034504059116025 1.9745477875259 -1.5932592132927 0.10456026556369 0.31337656849418 2.001535706307 -1.9918591594825 1.8206867170122 -1.4398631550725 0.5450959072276 1.9669331014888 -1.8419600875217 -0.5010324149107 -2.0717470613562 -1.7761888947608 2.2501109798439 2.2501109798439 1.857009831742 -2.2566768176609 2.2592220326462 2.3330181838488 -2.0661253252201 0.38179059435711 0.38179059435711 0.25680300293999
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
