0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 35 36 37 39 40 41 43 45 46 47 49 50 51 54 55 56 59 60 61 62 63 64 65 66 70 73 74 75 77 78 84 85 86 90 95 96 97 98 101 102 104 105 106 107 109 110 111 113 114 115 118 119 121 122 128 129 130 131 143 144 149 150 159 160 161 166 170 172 174 178 179 180 184 188 193 194 199 202 205 207 208 210 220 241 243 268 333
101 1 3 15 29 23 28 22 22 17 7 22 11 16 6 4 19 3 4 7 6 9 11 7 4 3 1 4 2 3 6 2 5 3 5 3 1 4 6 3 2 2 5 4 1 2 2 2 1 2 2 1 2 1 1 3 1 2 2 1 2 1 4 1 1 2 4 4 2 3 2 1 4 1 1 2 1 1 1 3 1 1 2 1 2 1 1 2 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1
