0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 23 24 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 41 42 43 44 46 47 50 51 52 55 57 58 59 60 63 64 65 66 68 72 74 78 80 81 82 87 88 90 95 96 97 98 99 100 101 102 104 105 108 112 117 121 123 125 126 128 131 134 135 139 141 143 153 155 156 159 163 164 169 170 172 174 175 177 183 189 193 196 201 203 204 205 208 209 213 215 216 217 227 244 245 248 270 271
122 6 10 11 15 5 15 10 4 8 3 8 1 6 4 6 5 3 1 4 3 1 1 1 2 1 1 1 1 4 2 1 1 2 3 2 1 1 1 1 2 2 1 4 3 1 1 2 2 4 2 2 1 3 3 2 1 1 2 1 1 1 1 1 3 1 1 2 1 2 1 3 1 1 2 1 2 1 1 1 1 2 2 2 2 1 2 1 1 1 1 1 1 2 1 2 2 1 1 1 3 1 2 3 1 1 1 1 1 3 2 1 1 1 1 1 1 1 1 1 1
