0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25465067411083 0.13302211317901 0.13302211317901 0.13302211317901 0.13302211317901 0.13302211317901 0.13302211317901 0.13302211317901 0.13302211317901 0.13302211317901 0.13302211317901 0.36294386807289 0.41868690120573 0.41868690120573 0.21302687973375 0.5308863215547 0.021311732348104 -0.18903289802953 0.62061241952785 0.49139767775635 0.0454984047609 0.63002158587766 0.2796941267597 -0.4109250696867 0.18474479468866 0.57925509700573 0.57925509700573 0.55804015225017 0.55804015225017 -0.53012629123168 0.48067935070287 0.67226640473819 0.69625033028245 -0.63439933665043 0.71177091959013 -0.12938087978379 -0.73973761559492 0.74961184220114 0.084268753797693 0.79978072937695 0.34623796314825 0.5917583486865 0.69212953594856 0.83767848157125 0.83767848157125 -0.87916813517587 0.92218192717491 -0.9730144608419 0.68061302088795 0.96996167882532 -0.26168867326589 -0.57774874523369 -0.922436062849 0.26331759458189 -1.1793240753488 -0.59628562243168 1.2402575635189 1.2402575635189 1.0074412266357 -1.1102523557769 -1.1102523557769 -0.66735643648754 1.27015424927 1.27015424927 -0.37605779983101 -0.1354466175868 0.64964466704384 -0.33633723815342 1.2324003244096 0.20463777102637 -0.36284619021041 0.68928978805789 1.2685351930888 -0.59848706097204 0.91558124251708 1.427825183901 1.427825183901 -1.2260263324409 0.15492777075013 1.2972166316088 -0.13133592353986 1.5114097795421 1.0144947251628 0 1.5454527958652 -1.5299092439964 1.4219901956788 1.4219901956788 -0.70243960873267 1.2719744211212 1.4706946163021 1.4111983843773 1.6332922161938 -1.5240612276482 -0.98081692221464 1.1811077800191 1.5418787450429 -0.65560743781878 -1.7242124067868 -1.7242124067868 -1.7242124067868 -1.0109017876486 1.1664296856897 -1.2520742164801 -1.8079406291132 -1.9432471251379 0.60231922381491 -0.72322870946923 -0.36052260554958 -2.0617031234806 -2.0617031234806 -2.0617031234806 -1.9090225883521 -1.8290884818125 0.70455717824519 -0.19117493288736 1.3839018042662 1.3839018042662 -0.90599584374213 -0.90599584374213 0.077925121332197 1.0240803010888 -0.24071113349966 -1.0851435029861 -2.2104848223879 -2.3049460943454 0.24833402288335 0.99262146485873
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.017806909799836 0.31338046003965 0.31338046003965 0.31338046003965 0.31338046003965 0.31338046003965 0.31338046003965 0.31338046003965 0.31338046003965 0.31338046003965 0.31338046003965 -0.20118307124208 -0.17772204543867 -0.17772204543867 -0.47846620571207 -0.093609582179164 -0.61028816541801 0.58178343825001 -0.13191524202455 0.41233161016673 0.65065750169843 0.16881377515009 0.59980599046206 -0.52596010440384 0.64428166542166 -0.34805157616173 -0.34805157616173 0.39074392122927 0.39074392122927 0.4292878062163 -0.49775803886599 -0.16761484007194 0.012153094721373 0.33731611073682 -0.21761020828875 -0.73375543132397 0.14379042640014 0.13217679283864 -0.8017636357344 0.24451750740992 -0.77766319775265 -0.61278370850352 -0.50286154275524 -0.20885670283487 -0.20885670283487 0.39143087298951 -0.33564677206991 -0.18913485169392 -0.78295571677275 0.47308192042316 1.0495759412571 0.92459126610761 0.67018902902562 1.140553808206 0.22923737833985 -1.0757277386485 0.086727257405705 0.086727257405705 0.7319488956167 -0.59033164909093 -0.59033164909093 1.0679935484888 -0.13349859103898 -0.13349859103898 -1.2300296392787 1.2886884838125 1.1252175701861 1.2552276612659 -0.42434946232136 1.2920320367775 1.2653950446324 1.1938849340546 -0.59152767517645 1.28345964409 1.0911472350816 0.32963941745074 0.32963941745074 0.82696520310449 1.474039274997 0.74894837145661 1.501176475292 0.079209630132472 1.126710537994 1.5407047833108 0.30040559221803 -0.40993794642173 -0.72454019362993 -0.72454019362993 -1.440214628262 -0.99377533250618 0.68579616238898 -0.81475576710023 0.28799348509609 0.67855577671554 -1.3499786790284 1.1811077800191 -0.68648864656061 1.6226853503472 0.3351529406503 0.3351529406503 0.3351529406503 1.4437173730424 -1.3418238596621 1.2965608062807 -0.15817430937534 -3.5696870576286E-16 1.8537479592593 -1.8840752023109 2.0446252984145 -0.25314531272871 -0.25314531272871 -0.25314531272871 0.93109252864765 1.142941334215 -2.0461826210043 -2.1851394818794 -1.7089764030121 -1.7089764030121 -2.0348999820492 -2.0348999820492 2.2314835115707 -2.0098707573978 -2.2902134523048 2.0408581047646 -0.71823005701771 -0.4064241855117 2.3627404000955 -2.2294643126394
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
