100 326 326 326 255 132 149 235 181 193 307 292 167 184 184 333 162 162 358 167 347 347 250 217 42 70 201 16 16 242 147 150 150 300 215 163 343 120 356 356 190 226 112 98 174 174 143 143 143 143 153 33 67 136 316 167 317 282 282 12 12 70 54 311 134 324 324 163 317 221 281 336 66 134 239 73 48 221 281 158 299 296 248 209 59 358 251 292 74 31 86 275 275 95 88 205 300 300 46 122 66 149 107 13 197 197 63 58 323 353 309 309 266 70 94 247 7 340 274 285 99 332 179 58 183 76 325 311 344 297 118 9 243 117 303 303 92 40 243 8 26 350 275 235 73 5 5 94 132 304 251 232 89 9 6 110 141 14 89 106 176 212 207 207 333 10 258 16 18 48 174 322 19 320 47 47 125 135 224 316 192 298 33 31 346 193 127 4 108 323 254 108 305 3 288 359 190 134 184 261 292 297 53 53 201 275 273 2 32 209 123 56 56 213 291 302 328 356 156 346 355 210 272 219 296 320 326 268 337 141 0 1 11 15 17 20 21 22 23 24 25 27 28 29 30 34 35 36 37 38 39 41 43 44 45 49 50 51 52 55 57 60 61 62 64 65 68 69 71 72 75 77 78 79 80 81 82 83 84 85 87 90 91 93 96 97 101 102 103 104 105 109 111 113 114 115 116 119 121 124 126 128 129 130 131 133 137 138 139 140 142 144 145 146 148 151 152 154 155 157 159 160 161 164 165 166 168 169 170 171 172 173 175 177 178 180 182 185 186 187 188 189 191 194 195 196 198 199 200 202 203 204 206 208 211 214 216 218 220 222 223 225 227 228 229 230 231 233 234 236 237 238 240 241 244 245 246 249 252 253 256 257 259 260 262 263 264 265 267 269 270 271 276 277 278 279 280 283 284 286 287 289 290 293 294 295 301 306 308 310 312 313 314 315 318 319 321 327 329 330 331 334 335 338 339 341 342 345 348 349 351 352 354 357
1.72 2.2 2.2 2.2 2.65 2.86 2.86 2.92 2.98 3.01 3.24 3.5 3.98 3.99 3.99 4.05 4.09 4.09 4.29 4.38 4.38 4.38 4.43 4.62 4.63 4.63 4.63 4.68 4.68 4.69 4.71 4.98 4.98 5.16 5.19 5.36 5.36 5.45 5.71 5.71 5.86 6.16 6.23 6.25 6.4 6.4 6.41 6.41 6.41 6.41 6.54 6.57 6.8 6.8 6.8 6.82 7.12 7.17 7.17 7.2 7.2 7.23 7.31 7.33 7.5 7.54 7.54 7.56 7.71 7.82 7.82 8.13 8.25 8.31 8.33 8.47 8.67 8.75 8.95 9.04 9.75 10.2 10.39 10.44 10.51 10.79 10.81 11.48 11.69 12.34 12.57 12.88 12.88 12.92 13.08 13.08 13.09 13.09 13.14 13.6 14.27 14.56 14.77 14.81 15.32 15.32 15.62 16.24 16.26 16.36 16.46 16.46 16.51 16.81 16.85 16.9 16.95 16.95 17.43 17.5 18.2 18.23 18.65 19.03 19.4 19.46 19.85 19.93 20.2 20.29 20.3 20.33 20.54 20.79 21.2 21.2 21.21 21.26 21.43 22.78 23.27 24.22 24.61 24.62 26.06 26.12 26.12 26.22 26.88 27.32 27.44 28.39 30.18 30.65 31.07 32.08 32.47 32.67 33.25 33.99 34.04 34.15 34.68 34.68 34.76 35.9 35.97 36.82 37.5 38.57 38.91 39.15 39.4 41.71 45.29 45.29 45.55 45.72 46.33 46.88 47.19 48.53 49.67 49.79 52.56 53.63 55.18 58.43 58.62 66.64 66.66 68.2 69.83 69.97 72.49 73.98 74.72 75.34 82.32 83.99 85.84 87.7 96.51 96.51 97.03 97.08 99.51 104.31 105.46 105.57 107.53 109.09 109.09 125.4 127.61 130.43 143.11 144.36 146.11 149.18 153.76 179.71 188.29 188.46 189.75 199.18 199.49 214.81 234.41 241.21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
