0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.5044511065073 0.49664121744927 -0.21783878696078 0.77479890022233 0.79645433216845 0.79645433216845 0.35325386526344 0.96290275394885 1.1033142747243 1.1033142747243 1.1207881305573 -0.12198699491381 0.48528749390586 1.1845280039107 1.2793182797071 -0.77298971182584 -1.2455323046671 1.2777036776797 0.26210429417377 1.1022296804827 -0.90181324538383 -0.36160332459138 -1.0572160265961 0.74107241333443 0.24912342612764 1.5805142858901 -1.568135397962 -1.568135397962 -1.6842181290946 -1.436796969747 1.5772794059656 1.5772794059656 -1.3711635516874 -0.033276713776637 -1.4894871551073 -1.3909685449314 -1.9326102685157 1.9082256182699 -0.2822092581709 -0.2822092581709 2.1017526372469 0.39595896663778 -0.080399223062981 -0.080399223062981
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.20381147668051 -0.32252257770641 -0.71251856673809 0.13661795073244 -0.16929159437292 -0.16929159437292 -0.87433399783204 -0.36962373647752 -0.057822250989579 -0.057822250989579 -0.078373140834001 -1.1606287282854 1.0899735572284 -0.43113293507824 -0.11192584651586 -1.0257919942443 -0.40469797808071 0.3663756339417 1.3484096991947 -0.92488051836572 1.1542683172299 1.4503117197743 -1.0947792437654 -1.3937545004961 1.5729034090544 0.39406647036611 0.60195078134354 0.60195078134354 0.11777200438505 -1.0827041757283 -0.87430025139679 -0.87430025139679 1.2786306975106 -1.9064216554613 1.206162915855 1.3909685449314 0.44617823684291 -0.58340311865053 2.0080232109657 2.0080232109657 -0.25806277469089 -2.2455948888074 -2.3023325153812 -2.3023325153812
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
