freq,longitude,latitude,story_ids,story_place
6,9.78611904,56.16882659,"4575 4576 4577 4578 17212 17213","4575=>Dallerup (216)<br>4576=>Dallerup (216)<br>4577=>Dallerup (216)<br>4578=>Dallerup (216)<br>17212=>Dallerup (216)<br>17213=>Dallerup (216)"
3,9.81101498,56.1519176,"4575 4577 4579","4575=>Kalbygård (588)<br>4577=>Kalbygård (588)<br>4579=>Kalbygård (588)"
15,9.68866011,56.1539,"4575 4576 4577 4578 17212 17213 4265 4948 17093","4575=>Linå (702)<br>4575=>Bjarup (4629)<br>4576=>Linå (702)<br>4576=>Mollerup (791)<br>4576=>Bjarup (4629)<br>4577=>Linå (702)<br>4577=>Bjarup (4629)<br>4578=>Linå (702)<br>4578=>Bjarup (4629)<br>17212=>Linå (702)<br>17212=>Bjarup (4629)<br>17213=>Linå (702)<br>4265=>Linå (702)<br>4948=>Skjellerup (1059)<br>17093=>Svejbæk (3610)"
1,9.74345719,56.68568787,4308,"4308=>Døstrup (230)"
1,8.80624546,55.11730256,17038,"17038=>Døstrup (231)"
5,8.79464452,56.88904662,"4921 4434 4919 4920","4921=>Dråby (232)<br>4921=>Flade (311)<br>4434=>Flade (311)<br>4919=>Flade (311)<br>4920=>Flade (311)"
2,10.0483414,56.4586074,"4479 4733","4479=>Dronningborg (239)<br>4733=>Randers (923)"
14,9.85316849,56.58423344,"4479 4472 4776 4802 4222 4273 4350 4777 4912 4913 4914 4473 4474","4479=>Karlby (595)<br>4472=>Karlby (595)<br>4472=>Handest (3277)<br>4776=>Glenstrup (3273)<br>4802=>Glenstrup kloster (3274)<br>4222=>Glenstrup (3273)<br>4273=>Glenstrup (3273)<br>4350=>Glenstrup (3273)<br>4777=>Glenstrup (3273)<br>4912=>Glenstrup (3273)<br>4913=>Glenstrup (3273)<br>4914=>Glenstrup (3273)<br>4473=>Handest (3277)<br>4474=>Handest (3277)"
8,10.28792117,57.15748006,"4740 4741 4742 4833 17329 4466 4467","4740=>Dronninglund (242)<br>4741=>Dronninglund (242)<br>4741=>Hundslund (549)<br>4742=>Dronninglund (242)<br>4833=>Dronninglund (242)<br>17329=>Dronninglund (242)<br>4466=>Gammel-kirke (2290)<br>4467=>Gammel-kirke (2290)"
11,10.00262436,57.36224501,"17329 4402 4736 4737 17330 4781 4792 4793 4794","17329=>Vrejlev (2314)<br>17329=>Vrejlev Kloster (2315)<br>4402=>Vrejlev (2314)<br>4736=>Vrejlev (2314)<br>4737=>Vrejlev (2314)<br>17330=>Vrejlev (2314)<br>17330=>Vrejlev Kloster (2315)<br>4781=>Vrejlev Kloster (2315)<br>4792=>Vrejlev Kloster (2315)<br>4793=>Vrejlev Kloster (2315)<br>4794=>Vrejlev Kloster (2315)"
1,10.0522261,55.91537141,17329,"17329=>Hundslund Kloster (3564)"
1,8.94704952,56.7403163,4425,"4425=>Durup (247)"
3,10.52468885,55.17876846,"4321 4328 4601","4321=>Egeskov (264)<br>4328=>Dybe mae (2046)<br>4601=>Kværndrup (2047)"
10,9.25326821,55.07733912,"4764 4765 17311 17312 17313 17314 17315 17316 17317 4761","4764=>Egvad (266)<br>4765=>Egvad (266)<br>17311=>Egvad (266)<br>17312=>Egvad (266)<br>17313=>Egvad (266)<br>17314=>Egvad (266)<br>17315=>Egvad (266)<br>17316=>Egvad (266)<br>17317=>Egvad (266)<br>4761=>Nørre-Hostrup (4498)"
1,10.81578283,56.41520333,4511,"4511=>Enslev (278)"
1,10.28306119,56.4446316,4511,"4511=>Gl.-Estrup (3362)"
2,10.68098765,56.44202313,"4511 4214","4511=>Ramten (3413)<br>4214=>Ørum (876)"
1,11.7649764,55.57309263,4164,"4164=>Eskildstrup (282)"
3,11.4397201,55.80248958,"4583 4584 4714","4583=>Fårevejle (289)<br>4584=>Fårevejle (289)<br>4714=>Fårevejle (289)"
2,11.30930063,55.50046107,"4606 4713","4606=>Finderup (303)<br>4713=>Finderup (303)"
1,9.28827377,56.41466039,16971,"16971=>Finderup (304)"
2,8.50621919,56.0187194,"4462 17136","4462=>Finderup (305)<br>17136=>Hanning (4164)"
3,9.35147784,56.16917342,"4462 4324 4421","4462=>Engesvang (3224)<br>4324=>Engesvang (3224)<br>4421=>Engesvang (3224)"
2,9.30375303,56.50826702,"4306 4433","4306=>Fiskbæk (306)<br>4433=>Fiskbæk (306)"
1,10.01463184,55.44131074,17004,"17004=>Fjelsted (307)"
1,9.62628252,55.93511271,17394,"17394=>Fovling (314)"
1,8.9366792,55.45078486,17007,"17007=>Fovling (315)"
2,9.27023832,56.73474316,"4590 4591","4590=>Fovlum (316)<br>4591=>Fovlum (316)"
3,9.28273477,56.72716896,"4590 4591 4364","4590=>Ullits (2818)<br>4591=>Ullits (2818)<br>4364=>Ullits (2818)"
