freq,longitude,latitude
1,8.747864,55.149745,Hjemsted
2,10.60044103,55.21933629,"Eskelund <br> Holme <br> Gislev <br> Gislev dong <br> Gislev holme <br> Lamdrup <br> Ravndrup <br> Gislev Fyen"
2,10.17886939,56.11241107,"Holme <br> Skåde <br> Holme Å <br> Jels banker"
6,9.65366138,55.88982838,"Boring <br> Hornum <br> Hvirring <br> Kodallund <br> Rask <br> Rask mølle <br> Rask skov <br> Skejby <br> Trebjærg <br> Boring ved Horsens <br> Kodallund Hvirring Horsens <br> Kodallund Hvirring ved Horsens <br> Rask mølle ved Horsens <br> Raskmølle ved Horsens <br> Trebjærg Tamdrup Horsens <br> Treb"
1,10.76863181,56.28251394,Hyllested
1,9.523129,56.4897,Ingstrup
2,9.01342881,56.66903046,"Jebjærg <br> Jebjærg hede <br> lbjærg hede <br> Ilbjærg <br> Jebjærg Salling"
1,8.9884204,56.70460706,"Gamstrup <br> Lorilddal <br> Roslev"
1,12.16277647,55.00013266,"Kalvhave <br> Langø <br> Nymølle <br> Ærtehøjen <br> Pedersgård <br> Viemose <br> Viemose ved Kalvhave"
1,9.58826623,55.84747798,"Hesselballe <br> Kalvhave <br> Uldum"
3,9.66958207,57.21084237,"Hedegård <br> Kås <br> Panderup <br> Bedholm <br> Jetsmark <br> Kvorup <br> Lundergård <br> Mosehusene <br> Sandalsbjærg <br> Toftgård <br> Ulvholm <br> Vester-Pilgård <br> Hønsholm <br> Jetsmark Åbybro <br> Jetsmark Vendsyssel <br> Kvorup Jetsmark sogn <br> Mosehusene Jetsmark"
1,9.04102754,56.78036175,"Kjeldgård <br> Branden <br> Flovtrup <br> Selde"
1,10.16468114,56.36638954,"Klavsholm <br> Hvalløs <br> Hvalløs vie <br> Regstrup <br> Voldum <br> Voldum ved Randers"
2,10.55570458,55.7971772,"Kolby <br> Hårmark <br> Kolby Kås <br> Krogsgården <br> Lushagen <br> Permelille <br> Vejlen <br> Vestborg banke <br> Visborg eller Vestborg <br> Kolby <br> Kolby Samsø"
