freq,longitude,latitude
6,8.56476803,55.66314101,"Nørholm <br> Armvanggård <br> Knofholm <br> Lindinggård <br> Sækbæk <br> Torstrup <br> Sig Varde <br> Torstrup ved Varde <br> Yderik Torstrup <br> Yderik Torstrup ved Varde"
2,9.55584445,55.75117948,"Hornstrup <br> Bredballe hule <br> Bybæk skov <br> Grundet skov <br> Bredballe"
3,9.75289773,56.93998814,"Hornum Kjær <br> Øster-Hornum"
1,9.86197942,55.85797729,"Horsens egn <br> Horsens"
15,8.71941953,55.436327,"Hunderup <br> Kjærgård <br> Herredsbjærg <br> Hundestenen <br> Frøsiggård ved Ribe <br> Hunderup ved Ribe"
7,9.24934405,55.69568351,"Randbøl Hede <br> Almstok <br> Bindeballe <br> Randbøl <br> Vandel"
2,10.18655208,56.57922546,"Hundstrup <br> Tørring <br> Øster-Tørslev <br> Øster-Tørslev Randers <br> Ø-Tørslev <br> Tørring Øster-Tørslev <br> Tørring ved Randers"
2,10.17376224,56.5442071,"Gjesing mølle <br> Gjesinggård <br> Skalmstrup <br> Tvede"
2,8.97932374,55.35278211,"Hygum <br> Fædsted <br> Harreby"
3,9.71411564,57.31273827,"Ingstrup <br> Kjetrup <br> Brødslev <br> Hvorup klit <br> Ingstrup klint <br> Præstensgård <br> Trudslev"
2,9.970865,56.094473,Jegsen
4,9.99651253,56.09972201,"Adslev <br> Jegsen dale"
2,9.58826623,55.84747798,"Hesselballe <br> Kalvhave <br> Uldum"
1,9.17347087,56.31082534,"Bøgelund <br> Karup"
1,10.301185,56.269346,Kirkeholt
1,10.30400662,56.26357453,"Åstrup <br> Skjødstrup <br> Segalt <br> Vorre <br> Vosnæsgård <br> Skjødstrup ved Århus <br> Vorre Skjødstrup"
1,9.97523647,55.48540293,Kjærgård
1,8.21743464,55.73561262,"Kjærgård <br> Fil sø <br> Henne <br> Hennegård <br> Kallesmærsk <br> Henne Nørre-Nebel"
3,8.85177166,56.57478117,"Håsum <br> Kjærgårdsholm <br> Lundholm <br> Sønder-Lem vig <br> Vellumgård <br> Kjærgårdsholm Salling"
1,10.16468114,56.36638954,"Klavsholm <br> Hvalløs <br> Hvalløs vie <br> Regstrup <br> Voldum <br> Voldum ved Randers"
1,10.21821006,56.38544454,"Mygind <br> Mygind <br> Mygind ved Hornslet <br> Mygind ved Randers"
2,9.32137834,55.77096642,"Klavsholm <br> Rostrup <br> Frisvad <br> Gadbjærg <br> Klavsholm skov <br> Refstrup <br> Tødsby hede <br> Tofthøj <br> Tykhøjt <br> Gadbjærg Vejle <br> Mårskjælgård Gadbjærg ved Vejle <br> Rostrup Gadbjærg Jelling <br> Rostrup Gadbjærg <br> Rostrup ved Vejle <br> Smidstrup <br> Smidstrup ved Vejle"
17,9.3617377,56.71405477,"Knudstrup <br> Kokholm <br> Bølle bro <br> Bunderup <br> Kragegården <br> Lerkenfeldt <br> Lerkenfeldts mølle <br> Pin hede <br> Svingelbjærg <br> Vester-Bølle <br> Lerchenfeldt Himmerl <br> Lerkenfeldt Himmerland <br> Svingelbjærg Gjedsted <br> Svingelbjærg Himmerland <br> Vesterbølle ved Gjedste"
1,9.49149073,55.49190407,"Kolding <br> Koldinghus ell. slot <br> Tåning <br> Tåning ved Skanderb <br> Nørrebakken ved Kolding"
1,9.73717456,55.50364711,"Middelfart <br> Hindsgavl <br> Middelfart"
8,9.40914342,56.19449478,"Kragelund <br> Bølling sø <br> Charlottenlund <br> Charlottenlund skov <br> Hjøllund <br> Kragelund Dam <br> Kragelund skov <br> Mellem-Frederiksdal <br> Stenholt <br> Refshale <br> Refshale Kragelund <br> Refshalegård Kragelund"
1,9.64459232,55.79600588,"Båstrup <br> Kragelund <br> Øster-Snede <br> Aggersbølgård <br> Aggersbøl <br> Båstrup Øster-Snede <br> Kragelund Ø-Snede"
3,8.89755494,55.97740889,"Kragelund <br> Karlstoft <br> Skarrild <br> Selstrup <br> Hesselvig Skarrild"
1,8.86226781,56.65591926,"Andrup <br> Ginderup <br> Krejbjærg <br> Humlegård <br> Krejbjærg Salling <br> Sønder-Andrup Salling"
1,10.72463304,55.19528098,Langå
1,9.39024935,56.57867744,"Borup mølle <br> Låstrup <br> Borup bakker <br> Låstrup hoppe <br> Nørre-Rind <br> Sønder-Borup"
2,9.30272533,56.56686453,"Lynderup <br> Lynderupgård"
1,10.2483525,56.38890938,"Lime <br> Lime Kirke"
1,10.01075277,56.88382407,"Horsens <br> Lindenborg <br> Askildrup <br> Blendstrup <br> Blidekilde"
2,8.4446389,55.90317791,"Lønborggård <br> Bøle <br> Lønborg <br> Lønborg Å <br> Lønborg Tarum"
1,8.36878247,55.75899223,"Lunde <br> Frøstrup hede <br> Frostrupgård <br> Sønder-Tarp"
1,9.73346415,56.33971874,"Tirslund <br> Åbøl <br> Åbøl Sønderjylland"
3,8.65170959,56.74031723,"Lundsgårde <br> Kvalsted <br> Redsted <br> Refs <br> Regdal <br> Sindbjærggård"
1,11.34728641,55.28568455,"Lyngbygård <br> Brud die <br> Egitslevmagle <br> Skjelskjør Egeslevmagle"
3,9.9843203,56.65025328,"Hov <br> Mariager <br> Trinderup <br> Brødløs mølle <br> Fjeldsted <br> Frandsbjærg <br> Hohøj <br> Hov skov <br> Volstedlund <br> Mariager Kloster <br> Brødløs mølle ved Mariager <br> Brødløs Mølle"
2,8.55619511,55.50608602,"Oksvang <br> Saderup <br> Skast <br> Saderup Skadst ved Varde <br> Skast ved Varde"
1,9.56520603,55.94774472,Matrup
1,10.21339439,56.3006803,"Mejlby <br> Bygballe <br> Krannestrup <br> Mejlby <br> Mejlby Århus <br> Mejlby Ribe <br> Mejlby ved Århus <br> Mejlby ved Hornslet"
2,9.06787969,56.69700668,"Astrup <br> Eskjær  <br> Mogenstrup <br> Nørgård <br> Rærup <br> Stovby <br> Breum <br> Breum kilde <br> Breum præstegård <br> Grinderslev <br> Grinderslev kloster <br> Rerup <br> Slejtrup <br> Vedhøjgård <br> Vejsmark <br> Eskjær skov <br> Astrup i Grinderslev S <br> Mogenstrup Salling <br> Rærup Himmerland"
3,9.09668456,56.76087207,"Brokholm hede <br> Brokholm slot <br> Brokholm sø <br> Grætrup <br> Grætrup skov <br> Junget <br> Jungetgård <br> Junget Salling"
4,9.4181296,56.80367274,"Havbro <br> Mølgård <br> Havbrogård <br> Tåsgårde <br> Havbro Himmerland <br> Havbro ved Ars"
1,10.12774216,56.3615738,"Bramstrup <br> Hallendrup <br> Nielstrup <br> Rude <br> Stubdrup"
13,10.55290497,55.96474501,"Mårup <br> Nordby <br> Armhoved <br> Glistrupgård <br> Hesselholmen <br> Nordby hede <br> Issehoved <br> Lille-Øre <br> Nordby Samsø"
7,10.67239199,55.53421698,"Egense  <br> Langø <br> Nordskov <br> Stubberup <br> Bogensø <br> Fyenshoved <br> Snave <br> Grønlund <br> Martofte"
1,9.73562834,57.03783474,"Nørholm <br> Nørholm ved Ålborg"
4,9.75047632,56.7553991,"Nørlund <br> Skårup <br> Gud sø <br> Kras <br> Ravnkilde <br> Ravns Bakke <br> Ravnkilde Himmerland"
1,10.39005511,55.39681993,"Odense <br> Ålykkegården <br> Klokkedybet <br> Palleshøj <br> Odense å <br> Odense"
1,10.67262789,55.25822606,Ørbæk
1,10.33760845,56.50255801,"Ørsted <br> Bode <br> Stenalt <br> Stenalt skov <br> Bode Rugsø <br> Ørsted Rugsø"
1,8.33208508,56.81422905,"Ørum <br> Ørumgård <br> Blændingen <br> Graverses remme <br> Ørum Ty"
2,8.3638188,56.85163333,"Lyngholm <br> Plovstrup <br> Hvidbjærg vesten å"
1,8.29581513,56.81791974,"Borg <br> Lodbjærg <br> Lodbjærg ell. Tølbøl kirke <br> Svegård"
3,10.64140852,55.86326329,"Alstrup <br> Østerby <br> Torup  <br> Besser <br> Langøre <br> Udsagshage <br> Langemark <br> Besser Samso <br> Besser Samsø <br> Østerby Samsø"
1,8.83559808,56.59611606,"Østergård <br> Bustrup <br> Ramsing"
2,8.49162946,55.80164939,"Østergård <br> Glibstrup <br> Lyne <br> Nærild <br> Nørhede <br> Glibstrup Varde <br> Glibstrup ved Varde <br> Lyne ved Tarum <br> Nørhede Lyne Nørre-Nebe"
1,10.46469335,55.28219118,"Pederstrup <br> Sønder-Højrup"
9,10.30975213,57.61903603,"Ålbæk <br> Råbjærg <br> Ålbæks bugt <br> Bunken <br> Gårbo <br> Gårbo sø <br> Hvidmose <br> Klitlund <br> Lodskovad <br> Sørig sø <br> Albæk Vendsyssel <br> Heden Ålbæk <br> Heden ved Aalbæk <br> Heden ved Albæk <br> Råbjærg Vendsyssel"
2,10.56422311,57.72685939,"Højen <br> Nørrestrand <br> Randerød <br> Rannerød <br> Skagen <br> Starholmgårdene <br> Kandestederne <br> Skagen"
1,9.93224147,57.40437035,Rakkeby
2,10.06299816,56.8684854,"Randrup <br> Skibsted <br> Svanfolk <br> Skibsted <br> Skibsted Himmerland"
5,9.49686839,56.41942697,"Randrup <br> Vinkel <br> Dybdal bakke <br> Odsgård <br> Randrup mølle <br> Randrup skov <br> Vinkel sø <br> Himmelkolde Vinkel Viborg <br> Odsgård Vinkel Vibor <br> Odsgård Vinkel Viborg <br> Vinkel ved Viborg"
6,9.92856546,55.77075429,"Rårup <br> Høllet sø <br> Rårup mølle <br> Rårup Horsens <br> Rårup ved Horsens"
3,8.77858359,55.33618399,"Ribe herred <br> Ribe <br> Splidsholm <br> Øster-Vedsted <br> Ribeskole <br> Ribe-egn <br> Ø-Vedsted ved Ribe"
3,9.27580365,56.53917503,"Dalsgård <br> Revn <br> Ris mølle <br> Tårup <br> Tårupgård <br> Jordbro mølle <br> Borup Fjends herred <br> Knude Fjends herred <br> Ris-mølle Tårup Viborg <br> Taarup ved Sparrekjær"
2,9.9260865,56.73172154,"Rostrup <br> Stenstrup <br> Blegetø <br> Brøndbjærg Himmerland"
1,9.85296203,56.6747888,Valsgård
1,10.221748,55.991901,Rude
4,9.7076326,56.07812985,"Himmelbjærget <br> Nørreby <br> Ry <br> Emborg <br> Emborg kloster <br> Glarbo-hedegård <br> Himmelbjærgen <br> Limbjærg <br> Nørreskoven <br> Ry mølle <br> Ry skov <br> Skovsbjærg <br> Tinghuset <br> Meldbjærg"
1,10.478597,57.333876,Sæbygård
1,10.17396194,55.51225264,"Særslev <br> Esterbølle"
